City,Year,Month,YYYY-MM,Avg_PM2.5_ugm3,Avg_NO2_ppb,Avg_AQI,Avg_Temp_C,Rainfall_mm,WindSpeed_ms,PBL_Height_m,Geography_Tag,Population_million,Green_Cover_pct,Waste_Generation_Mt,Major_Policy_Event,Policy_Event_Flag,Source_Link,Notes,source_tag,quality_flag,PM2.5_rolling_avg,NO2_rolling_avg,PM2.5_anomaly,NO2_anomaly,Composite_Score,Grade
New York,2023,5,2023-05-01,6.4,2.0,27,19.5,112.0,4.5,1300,Coastal,8.26,24.9,1.15,No Event,0,https://power.larc.nasa.gov/,Late spring,Ground Monitors + Satellite,0,6.5,2.033333333333333,-0.4871427949245692,-0.6197291550676425,0.7342618657193529,SS
New York,2023,6,2023-06-01,11.5,3.7,47,24.8,105.0,4.3,1500,Coastal,8.26,24.9,1.15,Canadian wildfire smoke,1,https://www.epa.gov/outdoor-air-quality-data | https://en.wikipedia.org/wiki/2023_North_American_wildfire_season,Major smoke event June 6-8; AQI >150,Ground Monitors + Satellite,0,8.1,2.566666666666667,4.535723023178104,4.537069761574167,0.5906238045089428,A
New York,2023,7,2023-07-01,5.6,1.8,23,27.5,123.0,4.2,1550,Coastal,8.26,24.9,1.15,No Event,0,https://power.larc.nasa.gov/,Return to normal; summer minimum,Ground Monitors + Satellite,0,7.833333333333333,2.5,-1.275043315411264,-1.226411380554914,0.7288366855570234,SS
New York,2023,8,2023-08-01,5.6,1.8,23,26.8,118.0,4.2,1550,Coastal,8.26,24.9,1.15,No Event,0,https://power.larc.nasa.gov/,Excellent quality,Ground Monitors + Satellite,0,7.566666666666666,2.4333333333333336,-1.275043315411264,-1.226411380554914,0.7261414336480867,SS
New York,2023,9,2023-09-01,6.0,1.9,25,22.5,108.0,4.4,1200,Coastal,8.26,24.9,1.15,No Event,0,https://power.larc.nasa.gov/,Early fall,Ground Monitors + Satellite,0,5.733333333333333,1.8333333333333333,-0.8810930551679166,-0.9230702678112784,0.7082663663192788,SS
New York,2023,10,2023-10-01,6.7,2.1,28,15.8,106.0,4.5,1000,Coastal,8.26,24.9,1.15,No Event,0,https://power.larc.nasa.gov/,Fall,Ground Monitors + Satellite,0,6.1000000000000005,1.9333333333333336,-0.1916800997420592,-0.3163880423240064,0.6922009703312605,S
New York,2023,11,2023-11-01,7.1,2.3,30,10.0,102.0,4.4,850,Coastal,8.26,24.9,1.15,No Event,0,https://power.larc.nasa.gov/,Late fall,Ground Monitors + Satellite,0,6.6000000000000005,2.1,0.2022701605012872,0.2902941831632644,0.6773227690062322,S
New York,2023,12,2023-12-01,7.8,2.5,33,3.8,105.0,4.3,750,Coastal,8.26,24.9,1.15,No Event,0,https://power.larc.nasa.gov/,Winter,Ground Monitors + Satellite,0,7.2,2.3000000000000003,0.8916831159271446,0.8969764086505365,0.6849441794631463,S
New York,2024,1,2024-01-01,7.6,2.4,32,1.8,101.0,4.2,750,Coastal,8.26,25.0,1.158,No Event,0,https://www.epa.gov/outdoor-air-quality-data | https://power.larc.nasa.gov/,~6.2 µg/m³ annual est; continued low levels,Ground Monitors + Satellite,0,7.5,2.4,0.6947079858054709,0.5936352959069005,0.687333757339651,S
New York,2024,2,2024-02-01,6.9,2.2,29,3.5,90.0,4.3,780,Coastal,8.26,25.0,1.158,No Event,0,https://power.larc.nasa.gov/,Winter,Ground Monitors + Satellite,0,7.433333333333333,2.3666666666666667,0.0052950303796144,-0.0130469295803703,0.7019709474236322,SS
New York,2024,3,2024-03-01,6.5,2.1,27,8.0,112.0,4.5,950,Coastal,8.26,25.0,1.158,No Event,0,https://power.larc.nasa.gov/,Spring,Ground Monitors + Satellite,0,7.0,2.233333333333333,-0.3886552298637328,-0.3163880423240064,0.7221994120487325,SS
New York,2024,4,2024-04-01,6.2,2.0,26,14.2,117.0,4.6,1150,Coastal,8.26,25.0,1.158,No Event,0,https://power.larc.nasa.gov/,Spring,Ground Monitors + Satellite,0,6.533333333333334,2.1,-0.6841179250462429,-0.6197291550676425,0.7343459032505886,SS
New York,2024,5,2024-05-01,6.2,2.0,26,19.8,114.0,4.5,1300,Coastal,8.26,25.0,1.158,No Event,0,https://power.larc.nasa.gov/,Late spring,Ground Monitors + Satellite,0,6.3,2.033333333333333,-0.6841179250462429,-0.6197291550676425,0.7364059880806455,SS
New York,2024,6,2024-06-01,5.6,1.8,23,25.0,107.0,4.3,1500,Coastal,8.26,25.0,1.158,No Event,0,https://power.larc.nasa.gov/,Summer,Ground Monitors + Satellite,0,6.0,1.933333333333333,-1.275043315411264,-1.226411380554914,0.749188852491899,SS
New York,2024,7,2024-07-01,5.6,1.8,23,27.8,125.0,4.2,1550,Coastal,8.26,25.0,1.158,No Event,0,https://power.larc.nasa.gov/,Summer minimum,Ground Monitors + Satellite,0,5.8,1.8666666666666665,-1.275043315411264,-1.226411380554914,0.7553793579831841,SS
New York,2024,8,2024-08-01,5.6,1.8,23,27.0,120.0,4.2,1550,Coastal,8.26,25.0,1.158,No Event,0,https://power.larc.nasa.gov/,Excellent quality,Ground Monitors + Satellite,0,5.6,1.8,-1.275043315411264,-1.226411380554914,0.7563164802501541,SS
New York,2024,9,2024-09-01,5.9,1.9,24,22.8,110.0,4.4,1200,Coastal,8.26,25.0,1.158,No Event,0,https://power.larc.nasa.gov/,Early fall,Ground Monitors + Satellite,0,5.7,1.8333333333333333,-0.9795806202287528,-0.9230702678112784,0.7421128297043013,SS
New York,2024,10,2024-10-01,6.5,2.1,27,16.0,108.0,4.5,1000,Coastal,8.26,25.0,1.158,No Event,0,https://power.larc.nasa.gov/,Fall,Ground Monitors + Satellite,0,6.0,1.9333333333333336,-0.3886552298637328,-0.3163880423240064,0.7252391311008235,SS
New York,2024,11,2024-11-01,6.9,2.2,29,10.2,104.0,4.4,850,Coastal,8.26,25.0,1.158,No Event,0,https://power.larc.nasa.gov/,Late fall,Ground Monitors + Satellite,0,6.433333333333334,2.066666666666667,0.0052950303796144,-0.0130469295803703,0.7094555080486458,SS
New York,2024,12,2024-12-01,7.6,2.4,32,4.0,107.0,4.3,750,Coastal,8.26,25.0,1.158,No Event,0,https://power.larc.nasa.gov/,Winter,Ground Monitors + Satellite,0,7.0,2.2333333333333334,0.6947079858054709,0.5936352959069005,0.6907918259718149,S
New York,2025,1,2025-01-01,7.4,2.4,31,2.0,103.0,4.2,750,Coastal,8.26,25.2,1.167,No Event,0,https://www.epa.gov/outdoor-air-quality-data | https://power.larc.nasa.gov/,Projected ~6.0 µg/m³ annual,Ground Monitors + Satellite,0,7.3,2.333333333333333,0.4977328556837981,0.5936352959069005,0.6908246159937587,S
New York,2025,2,2025-02-01,6.7,2.1,28,3.8,92.0,4.3,780,Coastal,8.26,25.2,1.167,No Event,0,https://power.larc.nasa.gov/,Winter; Projected,Ground Monitors + Satellite,0,7.233333333333333,2.3000000000000003,-0.1916800997420592,-0.3163880423240064,0.7070776588885085,SS
New York,2025,3,2025-03-01,6.3,2.0,26,8.2,114.0,4.5,950,Coastal,8.26,25.2,1.167,No Event,0,https://power.larc.nasa.gov/,Spring; Projected,Ground Monitors + Satellite,0,6.8,2.1666666666666665,-0.5856303599854065,-0.6197291550676425,0.7268018925828335,SS
New York,2025,4,2025-04-01,6.0,1.9,25,14.5,119.0,4.6,1150,Coastal,8.26,25.2,1.167,No Event,0,https://power.larc.nasa.gov/,Spring; Projected,Ground Monitors + Satellite,0,6.333333333333333,2.0,-0.8810930551679166,-0.9230702678112784,0.7389367962991739,SS
New York,2025,5,2025-05-01,6.0,1.9,25,20.0,116.0,4.5,1300,Coastal,8.26,25.2,1.167,No Event,0,https://power.larc.nasa.gov/,Late spring; Projected,Ground Monitors + Satellite,0,6.1000000000000005,1.9333333333333336,-0.8810930551679166,-0.9230702678112784,0.7409968811292308,SS
New York,2025,6,2025-06-01,5.4,1.7,22,25.2,109.0,4.3,1500,Coastal,8.26,25.2,1.167,No Event,0,https://power.larc.nasa.gov/,Summer; Projected,Ground Monitors + Satellite,0,5.8,1.8333333333333333,-1.4720184455329366,-1.52975249329855,0.753688885212665,SS
New York,2025,7,2025-07-01,5.4,1.7,22,28.0,127.0,4.2,1550,Coastal,8.26,25.2,1.167,No Event,0,https://power.larc.nasa.gov/,Summer minimum; Projected,Ground Monitors + Satellite,0,5.6000000000000005,1.7666666666666668,-1.4720184455329366,-1.52975249329855,0.7599248208678597,SS
New York,2025,8,2025-08-01,5.4,1.7,22,27.2,122.0,4.2,1550,Coastal,8.26,25.2,1.167,No Event,0,https://power.larc.nasa.gov/,Excellent quality; Projected,Ground Monitors + Satellite,0,5.4,1.7,-1.4720184455329366,-1.52975249329855,0.7609073732987395,SS
New York,2025,9,2025-09-01,5.7,1.8,24,23.0,112.0,4.4,1200,Coastal,8.26,25.2,1.167,No Event,0,https://power.larc.nasa.gov/,Early fall; Projected based on stable improvement trend,Ground Monitors + Satellite,0,5.5,1.7333333333333334,-1.1765557503504267,-1.226411380554914,0.7465598378608002,SS
